source_literature_key,source_literature_title,source_literature_path,source_literature_abs_path,source_literature_doi,source_match_confidence,source_match_status,source_match_rule,source_match_basis,source_match_notes,wff_dataset,wff_source_file,wff_row_number,source_path_exists,Cation,anion,compound,surface,h,r_cat,logP_cat,MW_cat,N_rot_cat,velocity,I_ss,Potential,MW_an,Bertz_cat,r_an,N_qN_cat,σ_s,γ_s,TPSA_an,Rq,TPSA_cat,BalJ_cat,logP_an,θ_s,I_H2O,T,x_IL,N_HA_cat,Bertz_an,BalJ_an,μ,friction_bin,cation_bin,stratify_label,original_index,friction_pred,friction_diff,error_flag,N_HD_cat
protic_2014,Effect of ion structure on nanoscale friction in protic ionic liquids,reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,,high,matched_local_reference,protic_ion_structure_2014,[EtA]+ [N]- / compound=zero / surface=mica / potential=0.0 / velocity=40.0,"Protic ionic-liquid ion-structure series on mica/silica, covering EA/PA/DMEA/EtA nitrate/formate systems.",film,film+dataset0312.csv,148,True,[EtA]+,[N]-,zero,mica,2.837894737,2.543129445,-1.7794,62.092,1,40.0,0,0.0,62.004,8.0,2.192174955,1,1.77,-0.16,66.2,0.0569,47.87,1.974744871,-0.2391,0.0,0,298,100.0,1,26.26466251,2.803039488,2.9,7.0,62.092,7_62.092,,,,,
bmb_pc_2020,Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent: effect of concentration,reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,10.1039/D0CP02736G,high,matched_local_reference,p66614_bmb_pc_au,"[P6,6,6,14]+ [BMB]- / compound=PC / surface=Au(111) / potential=-0.12 / velocity=12.0","Exact P6,6,6,14 BMB in propylene carbonate on Au(111), matching the 2020 electroresponsive PC/gold paper.",film,film+dataset0312.csv,149,True,"[P6,6,6,14]+",[BMB]-,PC,Au(111),2.81,5.174799948,12.446,483.87,28,12.0,0,-0.12,311.078,319.1282666,3.97427778,0,0.7,-0.02,71.06,0.835,0.0,4.337445108,2.0514,60.0,0,298,3.1,0,682.1804819,1.591434542,0.1096,2.0,483.87,2_483.87,,,,,
polymeric_2022,Interfacial nanostructure and friction of a polymeric ionic liquid-ionic liquid mixture as a function of potential at Au(111) electrode interface,reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,10.1016/j.jcis.2021.08.067,high,matched_local_reference,bmim_tfsi_polymeric_au,[BMIm]+ [TFSI]- / compound=zero / surface=Au(111) / potential=0.0 / velocity=6.0,"BMIM TFSI and PIL/BMIM TFSI mixture on Au(111), matching the 2022 polymeric ionic-liquid mixture study.",film,film+dataset0312.csv,150,True,[BMIm]+,[TFSI]-,zero,Au(111),0.719038018,3.310978931,1.1127,139.222,3,6.0,0,0.0,280.147,190.8925906,3.359227186,0,0.7,-0.02,82.38,1.0,8.81,2.422977778,1.0593,60.0,0,298,100.0,1,384.7328028,5.284512596,0.044,1.0,139.222,1_139.222,,,,,
bmim_surfaces_2022,Ionic liquids on uncharged and charged surfaces: in situ microstructures and nanofriction,reference/Lubrication/2022-Ionic liquids on uncharged and charged surfaces In situ.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/2022-Ionic liquids on uncharged and charged surfaces In situ.pdf,10.1007/s40544-021-0566-5,high,matched_local_reference,bmim_bf4_pf6_mica_hopg,[BMIm]+ [PF6]- / compound=zero / surface=HOPG / potential=0.0 / velocity=20.0,BMIM BF4/PF6 on uncharged mica and HOPG with in situ microstructures and nanofriction.,film,film+dataset0312.csv,151,True,[BMIm]+,[PF6]-,zero,HOPG,3.2,3.310978931,1.1127,139.222,3,20.0,0,0.0,144.962,190.8925906,2.529372901,0,0.05,-0.0002,0.0,0.89,8.81,2.422977778,3.3824,85.0,0,298,100.0,1,62.74506838,4.431293675,0.005,0.0,139.222,0_139.222,,,,,
bmb_pc_2020,Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent: effect of concentration,reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,10.1039/D0CP02736G,high,matched_local_reference,p66614_bmb_pc_au,"[P6,6,6,14]+ [BMB]- / compound=PC / surface=Au(111) / potential=0.25 / velocity=12.0","Exact P6,6,6,14 BMB in propylene carbonate on Au(111), matching the 2020 electroresponsive PC/gold paper.",film,film+dataset0312.csv,152,True,"[P6,6,6,14]+",[BMB]-,PC,Au(111),5.32,5.174799948,12.446,483.87,28,12.0,0,0.25,311.078,319.1282666,3.97427778,0,0.7,-0.02,71.06,0.835,0.0,4.337445108,2.0514,60.0,0,298,3.1,0,682.1804819,1.591434542,0.1288,3.0,483.87,3_483.87,,,,,
bmb_pc_2020,Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent: effect of concentration,reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,10.1039/D0CP02736G,high,matched_local_reference,p66614_bmb_pc_au,"[P6,6,6,14]+ [BMB]- / compound=PC / surface=Au(111) / potential=-1.0 / velocity=1.0","Exact P6,6,6,14 BMB in propylene carbonate on Au(111), matching the 2020 electroresponsive PC/gold paper.",film,film+dataset0312.csv,153,True,"[P6,6,6,14]+",[BMB]-,PC,Au(111),2.42,5.174799948,12.446,483.87,28,1.0,0,-1.0,311.078,319.1282666,3.97427778,0,0.7,-0.02,71.06,0.835,0.0,4.337445108,2.0514,60.0,0,298,0.67,0,682.1804819,1.591434542,0.0618,2.0,483.87,2_483.87,,,,,
bmim_surfaces_2022,Ionic liquids on uncharged and charged surfaces: in situ microstructures and nanofriction,reference/Lubrication/2022-Ionic liquids on uncharged and charged surfaces In situ.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/2022-Ionic liquids on uncharged and charged surfaces In situ.pdf,10.1007/s40544-021-0566-5,high,matched_local_reference,bmim_bf4_pf6_mica_hopg,[BMIm]+ [PF6]- / compound=zero / surface=mica / potential=0.0 / velocity=20.0,BMIM BF4/PF6 on uncharged mica and HOPG with in situ microstructures and nanofriction.,film,film+dataset0312.csv,154,True,[BMIm]+,[PF6]-,zero,mica,2.6,3.310978931,1.1127,139.222,3,20.0,0,0.0,144.962,190.8925906,2.529372901,0,1.77,-0.16,0.0,0.66,8.81,2.422977778,3.3824,0.0,0,298,100.0,1,62.74506838,4.431293675,0.09,2.0,139.222,2_139.222,,,,,
protic_2014,Effect of ion structure on nanoscale friction in protic ionic liquids,reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,,high,matched_local_reference,protic_ion_structure_2014,[EA]+ [F]- / compound=zero / surface=mica / potential=0.0 / velocity=30.0,"Protic ionic-liquid ion-structure series on mica/silica, covering EA/PA/DMEA/EtA nitrate/formate systems.",film,film+dataset0312.csv,155,True,[EA]+,[F]-,zero,mica,0.537074148,2.431285504,-0.7518,46.093,0,30.0,0,0.0,45.017,2.754887502,2.091441062,1,1.77,-0.16,40.13,0.0569,27.64,1.632993162,-1.6339,0.0,0,298,100.0,0,10.26466251,2.187496097,1.149367089,6.0,46.093,6_46.093,,,,,
protic_2014,Effect of ion structure on nanoscale friction in protic ionic liquids,reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,,high,matched_local_reference,protic_ion_structure_2014,[PA]+ [N]- / compound=zero / surface=mica / potential=0.0 / velocity=40.0,"Protic ionic-liquid ion-structure series on mica/silica, covering EA/PA/DMEA/EtA nitrate/formate systems.",film,film+dataset0312.csv,156,True,[PA]+,[N]-,zero,mica,3.206680585,2.642365161,-0.3617,60.12,1,40.0,0,0.0,62.004,5.245112498,2.192174955,1,1.77,-0.16,66.2,0.0569,27.64,1.974744871,-0.2391,0.0,0,298,100.0,0,26.26466251,2.803039488,4.4,7.0,60.12,7_60.12,,,,,
bmim_aot_water_2025,Potential-dependent superlubricity of stainless steel and Au(111) using a water-in-surface-active ionic liquid mixture,reference/Lubrication/Extracted/2025-Potential-dependent superlubricity of stainless steel and Au(111) using a.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2025-Potential-dependent superlubricity of stainless steel and Au(111) using a.pdf,,high,matched_local_reference,bmim_aot_h2o_au_stainless,[BMIm]+ [AOT]- / compound=H2O / surface=Au(111) / potential=1.0 / velocity=6.0,1.6 M [BMIm][AOT] water-in-surface-active ionic liquid mixture on Au(111)/stainless steel.,film,film+dataset0312.csv,157,True,[BMIm]+,[AOT]-,H2O,Au(111),1.44,3.310978931,1.1127,139.222,3,6.0,0,1.0,421.576,190.8925906,4.637037402,0,0.7,-0.02,109.8,0.2,8.81,2.422977778,3.8095,60.0,1,298,16.5,1,544.7574562,4.726289834,0.431,5.0,139.222,5_139.222,,,,,
surface_active_2024,Surface-active ionic liquids as lubricant additives to hexadecane and diethyl succinate,reference/Lubrication/Extracted/Surface-active ionic liquids as lubricant additives to hexadecane and diethyl succinate.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/Surface-active ionic liquids as lubricant additives to hexadecane and diethyl succinate.pdf,,high,matched_local_reference,p66614_aot_ds_stainless_additives,"[P6,6,6,14]+ [DS]- / compound=(CH2CO2Et)2 / surface=stainless steel / potential=0.0 / velocity=6.0",Surface-active phosphonium AOT/DS additives in hexadecane or diethyl succinate on stainless steel.,film,film+dataset0312.csv,158,True,"[P6,6,6,14]+",[DS]-,(CH2CO2Et)2,stainless steel,1.18,5.174799948,12.446,483.87,28,6.0,1,0.0,265.395,319.1282666,3.990255029,0,0.07,0.01,66.43,0.9,0.0,4.337445108,3.3841,72.0,0,298,1.263,0,249.2312434,3.038016531,0.69,5.0,483.87,5_483.87,,,,,
protic_2014,Effect of ion structure on nanoscale friction in protic ionic liquids,reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,,high,matched_local_reference,protic_ion_structure_2014,[PA]+ [N]- / compound=zero / surface=mica / potential=0.0 / velocity=10.0,"Protic ionic-liquid ion-structure series on mica/silica, covering EA/PA/DMEA/EtA nitrate/formate systems.",film,film+dataset0312.csv,159,True,[PA]+,[N]-,zero,mica,3.206680585,2.642365161,-0.3617,60.12,1,10.0,0,0.0,62.004,5.245112498,2.192174955,1,1.77,-0.16,66.2,0.0569,27.64,1.974744871,-0.2391,0.0,0,298,100.0,0,26.26466251,2.803039488,3.424295775,7.0,60.12,7_60.12,,,,,
protic_2014,Effect of ion structure on nanoscale friction in protic ionic liquids,reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,,high,matched_local_reference,protic_ion_structure_2014,[PA]+ [N]- / compound=zero / surface=mica / potential=0.0 / velocity=5.0,"Protic ionic-liquid ion-structure series on mica/silica, covering EA/PA/DMEA/EtA nitrate/formate systems.",film,film+dataset0312.csv,160,True,[PA]+,[N]-,zero,mica,3.206680585,2.642365161,-0.3617,60.12,1,5.0,0,0.0,62.004,5.245112498,2.192174955,1,1.77,-0.16,66.2,0.0569,27.64,1.974744871,-0.2391,0.0,0,298,100.0,0,26.26466251,2.803039488,2.75528169,7.0,60.12,7_60.12,,,,,
hydrogen_bond_2020,Effect of Hydrogen Bonding between Ions of Like Charge on the Boundary Layer Friction of Hydroxy-Functionalized Ionic Liquids,reference/Lubrication/Extracted/2020-atkin-Effect of Hydrogen Bonding between Ions of Like Charge on the.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2020-atkin-Effect of Hydrogen Bonding between Ions of Like Charge on the.pdf,,high,matched_local_reference,hydroxy_functionalized_mica,[HOC3MPip]+ [TFSI]- / compound=zero / surface=mica / potential=0.0 / velocity=6.0,Hydroxy-functionalized ionic liquids on mica; same-charge hydrogen-bonding boundary-layer friction paper.,film,film+dataset0312.csv,161,True,[HOC3MPip]+,[TFSI]-,zero,mica,1.526,3.47886167,0.9993,158.265,3,6.0,0,0.0,280.147,108.1303606,3.359227186,1,1.77,-0.16,82.38,0.0569,20.23,2.25045382,1.0593,0.0,0,293,100.0,1,384.7328028,5.284512596,0.23,4.0,158.265,4_158.265,,,,,
stainless_2017,Ionic Liquid Lubrication of Stainless Steel: Friction is Inversely Correlated with Interfacial Liquid Nanostructure,reference/Lubrication/2017-atkin-Ionic Liquid Lubrication of Stainless Steel  Friction is Inversely Correlated with Interfacial Liquid Nanostructure.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/2017-atkin-Ionic Liquid Lubrication of Stainless Steel  Friction is Inversely Correlated with Interfacial Liquid Nanostructure.pdf,10.1021/acsnano.7b01839,high,matched_local_reference,stainless_2017_table_series,[HMIM]+ [I]- / compound=zero / surface=stainless steel / potential=0.0 / velocity=6.0,"Stainless steel Table/Figure series covering HMIM FAP, HMIM I, P4,4,4,1 TFSI, P6,6,6,14 i(C8)2PO2, and P6,6,6,14 TFSI.",film,film+dataset0312.csv,162,True,[HMIM]+,[I]-,zero,stainless steel,3.371237458,3.540263249,1.8929,167.276,5,6.0,1,0.0,126.904,215.3680851,2.113761051,0,0.07,0.01,0.0,0.89,8.81,2.153242802,-2.996,72.0,0,298,100.0,1,0.0,0.0,0.46,5.0,167.276,5_167.276,,,,,
dicationic_2019,Interfacial Structure and Boundary Lubrication of a Dicationic Ionic Liquid,reference/Lubrication/Extracted/2019-Interfacial structure and boundary lubrication of a dicationic ionic liquid.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2019-Interfacial structure and boundary lubrication of a dicationic ionic liquid.pdf,,high,matched_local_reference,dicationic_tfsi_mica,[C10(C1Im)2]2+ [TFSI]- / compound=zero / surface=mica / potential=0.0 / velocity=0.47,Dicationic [C10(C1Im)2][TFSI] boundary lubrication between mica surfaces.,film,film+dataset0312.csv,163,True,[C10(C1Im)2]2+,[TFSI]-,zero,mica,2.4,4.268585015,2.8978,304.482,11,0.47,0,0.0,280.147,478.4344778,3.359227186,0,1.77,-0.16,82.38,0.0596,39.34,1.38550141,1.0593,0.0,0,298,100.0,0,384.7328028,5.284512596,0.01,0.0,304.482,0_304.482,,,,,
superlubricity_hopg_2014,An ionic liquid lubricant enables superlubricity to be switched on in situ using an electrical potential,reference/Lubrication/3.10/2014-atkin-An ionic liquid lubricant enables superlubricity to be “switched on” in situ usin.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2014-atkin-An ionic liquid lubricant enables superlubricity to be “switched on” in situ usin.pdf,10.1039/C4CC00979G,high,matched_local_reference,hmim_fap_hopg,[HMIM]+ [FAP]- / compound=zero / surface=HOPG / potential=0.0 / velocity=6.0,[HMIM][FAP] on HOPG potential-dependent superlubricity system.,film,film+dataset0312.csv,164,True,[HMIM]+,[FAP]-,zero,HOPG,3.654545455,3.540263249,1.8929,167.276,5,6.0,0,0.0,445.004,215.3680851,3.775688868,0,0.05,-0.0002,0.0,0.89,8.81,2.153242802,7.1942,85.0,0,298,100.0,1,468.4882895,7.871070033,0.11984,3.0,167.276,3_167.276,,,,,
polymeric_2022,Interfacial nanostructure and friction of a polymeric ionic liquid-ionic liquid mixture as a function of potential at Au(111) electrode interface,reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,10.1016/j.jcis.2021.08.067,high,matched_local_reference,bmim_tfsi_polymeric_au,[BMIm]+ [TFSI]- / compound=PIL / surface=Au(111) / potential=-1.0 / velocity=6.0,"BMIM TFSI and PIL/BMIM TFSI mixture on Au(111), matching the 2022 polymeric ionic-liquid mixture study.",film,film+dataset0312.csv,165,True,[BMIm]+,[TFSI]-,PIL,Au(111),3.760869565,3.310978931,1.1127,139.222,3,6.0,0,-1.0,280.147,190.8925906,3.359227186,0,0.7,-0.02,82.38,1.0,8.81,2.422977778,1.0593,60.0,0,298,95.0,1,384.7328028,5.284512596,0.911,6.0,139.222,6_139.222,,,,,
polymeric_2022,Interfacial nanostructure and friction of a polymeric ionic liquid-ionic liquid mixture as a function of potential at Au(111) electrode interface,reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,10.1016/j.jcis.2021.08.067,high,matched_local_reference,bmim_tfsi_polymeric_au,Poly(3MAPIm)+ [TFSI]- / compound=BMIM TFSI / surface=Au(111) / potential=0.0 / velocity=6.0,"BMIM TFSI and PIL/BMIM TFSI mixture on Au(111), matching the 2022 polymeric ionic-liquid mixture study.",film,film+dataset0312.csv,166,True,Poly(3MAPIm)+,[TFSI]-,BMIM TFSI,Au(111),3.043478261,3.639451851,0.2289,196.274,5,6.0,0,0.0,280.147,293.312147,3.359227186,0,0.7,-0.02,82.38,1.0,37.91,2.128181097,1.0593,60.0,0,298,5.0,2,384.7328028,5.284512596,0.634,5.0,196.274,5_196.274,,,,,
polymeric_2022,Interfacial nanostructure and friction of a polymeric ionic liquid-ionic liquid mixture as a function of potential at Au(111) electrode interface,reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,10.1016/j.jcis.2021.08.067,high,matched_local_reference,bmim_tfsi_polymeric_au,Poly(3MAPIm)+ [TFSI]- / compound=BMIM TFSI / surface=Au(111) / potential=-1.0 / velocity=6.0,"BMIM TFSI and PIL/BMIM TFSI mixture on Au(111), matching the 2022 polymeric ionic-liquid mixture study.",film,film+dataset0312.csv,167,True,Poly(3MAPIm)+,[TFSI]-,BMIM TFSI,Au(111),3.760869565,3.639451851,0.2289,196.274,5,6.0,0,-1.0,280.147,293.312147,3.359227186,0,0.7,-0.02,82.38,1.0,37.91,2.128181097,1.0593,60.0,0,298,5.0,2,384.7328028,5.284512596,0.911,6.0,196.274,6_196.274,,,,,
protic_2014,Effect of ion structure on nanoscale friction in protic ionic liquids,reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,,high,matched_local_reference,protic_ion_structure_2014,[EtA]+ [N]- / compound=zero / surface=mica / potential=0.0 / velocity=40.0,"Protic ionic-liquid ion-structure series on mica/silica, covering EA/PA/DMEA/EtA nitrate/formate systems.",film,film+dataset0312.csv,168,True,[EtA]+,[N]-,zero,mica,0.437894737,2.543129445,-1.7794,62.092,1,40.0,0,0.0,62.004,8.0,2.192174955,1,1.77,-0.16,66.2,0.0569,47.87,1.974744871,-0.2391,0.0,0,298,100.0,1,26.26466251,2.803039488,0.8,6.0,62.092,6_62.092,,,,,
